X,Y
826.0,1707.041015625
827.0,1707.1480712890625
828.0,1707.0362548828125
829.0,1705.8953857421875
830.0,1707.01025390625
831.0,1707.150390625
832.0,1706.9874267578125
833.0,1707.81640625
834.0,1706.7252197265625
835.0,1706.2281494140625
836.0,1706.3028564453125
837.0,1705.7724609375
838.0,1706.142333984375
839.0,1705.3509521484375
840.0,1704.41650390625
841.0,1704.9632568359375
842.0,1705.3167724609375
843.0,1705.6170654296875
844.0,1707.03955078125
845.0,1706.08056640625
846.0,1708.67431640625
847.0,1709.7626953125
848.0,1708.981689453125
849.0,1709.3865966796875
850.0,1707.713623046875
851.0,1708.143310546875
852.0,1708.882568359375
853.0,1709.47216796875
854.0,1710.289306640625
855.0,1710.3037109375
856.0,1710.0301513671875
857.0,1709.0428466796875
858.0,1708.0052490234375
859.0,1706.56005859375
860.0,1706.68017578125
861.0,1707.046630859375
862.0,1707.2640380859375
863.0,1708.4202880859375
864.0,1708.035888671875
865.0,1707.4964599609375
866.0,1707.6826171875
867.0,1706.9232177734375
868.0,1707.619384765625
869.0,1707.77197265625
870.0,1708.7969970703125
871.0,1709.7314453125
872.0,1711.22119140625
873.0,1711.25927734375
874.0,1711.4456787109375
875.0,1710.997802734375
876.0,1708.7166748046875
877.0,1708.524169921875
878.0,1707.05224609375
879.0,1705.9324951171875
880.0,1705.0506591796875
881.0,1704.10791015625
882.0,1704.1513671875
883.0,1705.8057861328125
884.0,1706.76123046875
885.0,1707.3421630859375
886.0,1707.6475830078125
887.0,1708.119384765625
888.0,1708.217529296875
889.0,1708.1207275390625
890.0,1707.5335693359375
891.0,1707.01123046875
892.0,1707.5172119140625
893.0,1708.5054931640625
894.0,1708.3323974609375
895.0,1707.729736328125
896.0,1706.9146728515625
897.0,1707.8359375
898.0,1708.95556640625
899.0,1709.8955078125
900.0,1710.6361083984375
901.0,1711.8778076171875
902.0,1711.5198974609375
903.0,1710.2857666015625
904.0,1709.706787109375
905.0,1709.4896240234375
906.0,1709.552734375
907.0,1708.912353515625
908.0,1709.18994140625
909.0,1709.5872802734375
910.0,1711.2197265625
911.0,1710.973876953125
912.0,1710.617919921875
913.0,1709.048828125
914.0,1707.82080078125
915.0,1706.8897705078125
916.0,1708.0982666015625
917.0,1708.7476806640625
918.0,1708.294921875
919.0,1707.432861328125
920.0,1706.8853759765625
921.0,1706.4005126953125
922.0,1708.9283447265625
923.0,1710.6605224609375
924.0,1712.167236328125
925.0,1712.5006103515625
926.0,1711.002197265625
927.0,1709.09375
928.0,1708.7708740234375
929.0,1709.9627685546875
930.0,1709.9576416015625
931.0,1708.81640625
932.0,1709.1231689453125
933.0,1709.7625732421875
934.0,1709.704833984375
935.0,1710.102294921875
936.0,1709.8016357421875
937.0,1709.841796875
938.0,1709.0836181640625
939.0,1707.9854736328125
940.0,1708.2747802734375
941.0,1708.5546875
942.0,1709.3209228515625
943.0,1710.283447265625
944.0,1709.99658203125
945.0,1709.3851318359375
946.0,1709.8619384765625
947.0,1710.0211181640625
948.0,1709.3023681640625
949.0,1709.9202880859375
950.0,1708.8624267578125
951.0,1710.4114990234375
952.0,1709.9158935546875
953.0,1710.1834716796875
954.0,1709.38818359375
955.0,1710.0521240234375
956.0,1710.6331787109375
957.0,1711.0914306640625
958.0,1710.9501953125
959.0,1710.533935546875
960.0,1710.990966796875
961.0,1710.7496337890625
962.0,1711.9083251953125
963.0,1712.15087890625
964.0,1712.0577392578125
965.0,1710.2406005859375
966.0,1708.5406494140625
967.0,1704.9049072265625
968.0,1707.8250732421875
969.0,1708.151611328125
970.0,1709.3680419921875
971.0,1709.399658203125
972.0,1709.364013671875
973.0,1708.8455810546875
974.0,1708.3670654296875
975.0,1707.6917724609375
976.0,1708.412353515625
977.0,1708.30419921875
978.0,1708.997314453125
979.0,1709.559814453125
980.0,1712.118896484375
981.0,1712.3131103515625
982.0,1712.3450927734375
983.0,1711.967529296875
984.0,1710.594970703125
985.0,1710.58056640625
986.0,1710.77587890625
987.0,1711.2353515625
988.0,1708.989990234375
989.0,1710.763671875
990.0,1708.3358154296875
991.0,1709.5714111328125
992.0,1710.3128662109375
993.0,1711.719970703125
994.0,1712.5181884765625
995.0,1711.829345703125
996.0,1712.153564453125
997.0,1710.9466552734375
998.0,1709.5843505859375
999.0,1709.5859375
1000.0,1707.62548828125
1001.0,1706.7340087890625
1002.0,1706.760009765625
1003.0,1706.5596923828125
1004.0,1708.2255859375
1005.0,1711.605224609375
1006.0,1712.2620849609375
1007.0,1712.470947265625
1008.0,1710.94677734375
1009.0,1709.8387451171875
1010.0,1708.2418212890625
1011.0,1706.3294677734375
1012.0,1705.8948974609375
1013.0,1706.3592529296875
1014.0,1707.0084228515625
1015.0,1708.2276611328125
1016.0,1708.8841552734375
1017.0,1709.5657958984375
1018.0,1709.805419921875
1019.0,1709.68310546875
1020.0,1709.342529296875
1021.0,1709.0037841796875
1022.0,1709.85009765625
1023.0,1710.0146484375
1024.0,1710.92822265625
1025.0,1711.2139892578125
1026.0,1711.74658203125
1027.0,1711.957763671875
1028.0,1711.14990234375
1029.0,1709.99755859375
1030.0,1710.8731689453125
1031.0,1711.398681640625
1032.0,1711.831298828125
1033.0,1711.4329833984375
1034.0,1711.0240478515625
1035.0,1709.8885498046875
1036.0,1709.8189697265625
1037.0,1708.894775390625
1038.0,1706.5743408203125
1039.0,1706.0078125
1040.0,1706.212158203125
1041.0,1707.992431640625
1042.0,1709.44091796875
