X,Y
2726.0,2425.489013671875
2727.0,2424.751953125
2728.0,2424.600830078125
2729.0,2424.190185546875
2730.0,2423.193115234375
2731.0,2422.365966796875
2732.0,2421.807373046875
2733.0,2424.155029296875
2734.0,2422.648681640625
2735.0,2421.89794921875
2736.0,2423.413818359375
2737.0,2422.65673828125
2738.0,2422.214599609375
2739.0,2423.205810546875
2740.0,2422.560791015625
2741.0,2422.012451171875
2742.0,2422.9443359375
2743.0,2422.961181640625
2744.0,2423.1123046875
2745.0,2421.955810546875
2746.0,2422.0400390625
2747.0,2422.17041015625
2748.0,2422.302001953125
2749.0,2422.22119140625
2750.0,2422.088134765625
2751.0,2422.042724609375
2752.0,2421.7958984375
2753.0,2422.177001953125
2754.0,2422.036376953125
2755.0,2420.61865234375
2756.0,2419.896484375
2757.0,2420.170654296875
2758.0,2418.159423828125
2759.0,2418.220703125
2760.0,2418.4228515625
2761.0,2415.439453125
2762.0,2415.150634765625
2763.0,2415.393310546875
2764.0,2415.7802734375
2765.0,2407.21044921875
2766.0,2407.27099609375
2767.0,2406.6748046875
2768.0,2407.480224609375
2769.0,2406.807861328125
2770.0,2406.8154296875
2771.0,2406.72607421875
2772.0,2403.646240234375
2773.0,2404.606201171875
2774.0,2405.105224609375
2775.0,2402.779296875
2776.0,2403.04296875
2777.0,2378.473388671875
2778.0,2378.4326171875
2779.0,2378.278564453125
2780.0,2378.4326171875
2781.0,2377.3876953125
2782.0,2376.95556640625
2783.0,2376.525390625
2784.0,2378.278564453125
2785.0,2377.871337890625
2786.0,2377.489990234375
2787.0,2377.570068359375
2788.0,2376.94921875
2789.0,2376.982666015625
2790.0,2376.982666015625
2791.0,2378.995849609375
2792.0,2378.150146484375
2793.0,2376.982666015625
2794.0,2374.5869140625
2795.0,2377.635986328125
2796.0,2374.12451171875
2797.0,2373.296630859375
2798.0,2372.72607421875
2799.0,2371.8359375
2800.0,2371.736328125
2801.0,2371.169189453125
2802.0,2370.542724609375
2803.0,2370.3642578125
2804.0,2369.96435546875
2805.0,2369.36279296875
2806.0,2368.74462890625
2807.0,2368.627197265625
2808.0,2367.980224609375
2809.0,2367.2587890625
2810.0,2366.868896484375
2811.0,2366.3447265625
2812.0,2365.6865234375
2813.0,2365.23779296875
2814.0,2365.019775390625
2815.0,2364.85693359375
2816.0,2364.3203125
2817.0,2363.7060546875
2818.0,2364.240478515625
2819.0,2363.745849609375
2820.0,2362.715087890625
2821.0,2362.2919921875
2822.0,2361.434326171875
2823.0,2360.572265625
2824.0,2360.192626953125
2825.0,2359.289306640625
2826.0,2359.021728515625
2827.0,2361.48291015625
2828.0,2360.673828125
2829.0,2358.7255859375
2830.0,2358.5771484375
2831.0,2358.27197265625
2832.0,2357.987548828125
2833.0,2357.715087890625
2834.0,2356.804443359375
2835.0,2355.699462890625
2836.0,2355.806396484375
2837.0,2352.822021484375
2838.0,2352.718994140625
2839.0,2352.75048828125
2840.0,2352.5546875
2841.0,2349.96044921875
2842.0,2350.452880859375
2843.0,2350.658203125
2844.0,2346.738525390625
2845.0,2347.725830078125
2846.0,2348.81201171875
2847.0,2344.275634765625
2848.0,2344.5009765625
2849.0,2343.012451171875
2850.0,2342.7177734375
2851.0,2342.133544921875
2852.0,2342.021240234375
2853.0,2341.564453125
2854.0,2341.144775390625
2855.0,2338.730712890625
2856.0,2340.46826171875
2857.0,2337.8896484375
2858.0,2278.51416015625
2859.0,2279.047119140625
2860.0,2278.848876953125
2861.0,2278.59814453125
2862.0,2278.91064453125
2863.0,2278.68115234375
2864.0,2277.695556640625
2865.0,2277.28515625
2866.0,2276.896240234375
2867.0,2276.02783203125
2868.0,2275.841552734375
2869.0,2275.106689453125
2870.0,2276.016845703125
2871.0,2274.793701171875
2872.0,2274.291015625
2873.0,2274.04296875
2874.0,2274.32861328125
2875.0,2273.18408203125
2876.0,2272.41455078125
2877.0,2272.30419921875
2878.0,2271.46630859375
2879.0,2270.48779296875
2880.0,2269.69287109375
2881.0,2270.14208984375
2882.0,2269.47900390625
2883.0,2268.969482421875
2884.0,2268.547607421875
2885.0,2269.102294921875
2886.0,2269.78125
2887.0,2268.96875
2888.0,2268.73486328125
2889.0,2269.376953125
2890.0,2268.870849609375
2891.0,2268.994384765625
2892.0,2269.043212890625
2893.0,2270.5
2894.0,2270.6171875
2895.0,2270.706787109375
2896.0,2270.908935546875
2897.0,2269.773681640625
